order_id,seller_id,rider_id,cluster_id,scheduled_time,delivered_time,pickup_latitude,pickup_longitude,delivered_latitude,delivered_longitude
1874304,2093,992,42,"2016-04-03 14:45:07",NULL,12.9083403,77.6514987,12.9589602,77.5846652
1874305,693,992,42,"2016-04-03 14:43:00","2016-04-03 15:06:59",12.9126074,77.6504847,12.91,77.64
1874310,311,2160,41,"2016-04-03 14:43:13","2016-04-03 15:08:53",12.955793,77.64151,12.96402,77.63894
1874313,1379,1986,52,"2016-04-03 14:45:30",NULL,12.9215955,77.6203654,12.93166,77.6227
1874346,693,2126,42,"2016-04-03 14:46:50","2016-04-03 14:59:02",12.9126074,77.6504847,12.9,77.64
1874358,2509,3615,96,"2016-04-03 14:45:00","2016-04-03 15:21:23",12.89461766,77.60951649,12.89096,77.60993
1874373,2014,2516,39,"2016-04-03 14:45:29","2016-04-03 15:07:52",12.97611563,77.6408888,12.97189,77.64115
1874379,2461,3184,96,"2016-04-03 14:48:06","2016-04-03 15:14:00",12.8893659,77.5975252,12.89041,77.59809
1874380,343,2647,41,"2016-04-03 14:48:09",NULL,12.959203,77.653895,12.9624,77.6721
1874394,1458,2478,74,"2016-04-03 14:48:40","2016-04-03 15:08:40",12.9558901,77.7083171,12.95956,77.70085
1874405,928,789,38,"2016-04-03 14:46:36","2016-04-03 15:11:46",12.9397732,77.6252842,12.92104,77.63357
1874409,2146,2745,52,"2016-04-03 14:49:01","2016-04-03 17:20:11",12.9148127,77.607864,12.9175,77.6365
1874422,311,2160,41,"2016-04-03 14:47:17","2016-04-03 15:11:00",12.955793,77.64151,12.96402,77.63894
1874436,2207,1049,52,"2016-04-03 14:50:07","2016-04-03 15:19:02",12.9152689,77.620126,12.91757,77.60811
1874440,2445,3671,96,"2016-04-03 14:47:59",NULL,12.8900759,77.5977765,12.88512,77.62068
1874443,2146,2745,52,"2016-04-03 14:48:09","2016-04-03 16:21:35",12.9148127,77.607864,12.9154,77.6292
1874449,2287,3368,91,"2016-04-03 14:50:38",NULL,12.9658318,77.7166191,12.96294,77.7123
1874465,310,2582,39,"2016-04-03 14:51:21",NULL,12.976993,77.6407623,12.98513,77.64345
1874491,2326,2282,52,"2016-04-03 14:50:19",NULL,12.9179907,77.6128723,12.9232,77.5935
1874527,1458,2898,74,"2016-04-03 14:54:07",NULL,12.9558901,77.7083171,12.9512,77.69977
1874528,1968,2260,56,"2016-04-03 14:54:07",NULL,12.9264852,77.58624,12.9395,77.59883
1874564,928,2492,38,"2016-04-03 14:55:40","2016-04-03 15:19:57",12.9397732,77.6252842,12.92104,77.63357
1874568,310,1385,39,"2016-04-03 14:55:50","2016-04-03 15:57:24",12.976993,77.6407623,12.97823,77.63794
1874609,693,990,42,"2016-04-03 14:55:04","2016-04-03 15:57:11",12.9126074,77.6504847,12.92,77.66
1874613,1972,3349,41,"2016-04-03 14:57:32","2016-04-03 15:00:50",12.9592262,77.6563067,12.9591,77.6579
1874619,929,2131,38,"2016-04-03 14:55:33",NULL,12.9346098,77.6112879,12.93043,77.6085
1874624,310,2516,39,"2016-04-03 14:55:48","2016-04-03 15:13:08",12.976993,77.6407623,12.9811,77.6487
1874626,2461,3184,96,"2016-04-03 14:58:10","2016-04-03 15:55:25",12.8893659,77.5975252,12.8928,77.5989
1874647,1972,3349,41,"2016-04-03 14:56:36","2016-04-03 15:00:58",12.9592262,77.6563067,12.9538312,77.6583346
1874654,1379,1711,52,"2016-04-03 14:57:00","2016-04-03 15:41:10",12.9215955,77.6203654,12.91067,77.62354
1874658,693,2258,42,"2016-04-03 14:57:06",NULL,12.9126074,77.6504847,12.92,77.63
1874672,655,3525,100,"2016-04-03 14:59:49",NULL,12.92514,77.55054,12.9278,77.5548
1874685,655,3461,100,"2016-04-03 15:00:20",NULL,12.92514,77.55054,12.9278,77.5548
1874686,2207,1049,52,"2016-04-03 14:58:06","2016-04-03 15:37:56",12.9152689,77.620126,12.91757,77.60811
1874687,343,3633,41,"2016-04-03 15:00:24","2016-04-03 15:23:20",12.959203,77.653895,12.9598,77.649
1874691,2093,2126,42,"2016-04-03 15:00:27","2016-04-03 15:22:35",12.9083403,77.6514987,12.9589602,77.5846652
1874696,655,3525,100,"2016-04-03 14:58:17",NULL,12.92514,77.55054,12.9278,77.5548
1874707,655,3461,100,"2016-04-03 15:00:47",NULL,12.92514,77.55054,12.9278,77.5548
1874710,693,2258,42,"2016-04-03 14:58:36","2016-04-03 15:22:12",12.9126074,77.6504847,12.91,77.65
1874717,655,3298,100,"2016-04-03 14:58:52","2016-04-03 15:31:54",12.92514,77.55054,12.9278,77.5548
1874719,343,3633,41,"2016-04-03 15:01:13","2016-04-03 15:23:22",12.959203,77.653895,12.9598,77.649
1874723,655,3461,100,"2016-04-03 14:59:07",NULL,12.92514,77.55054,12.9278,77.5548
1874726,2333,777,39,"2016-04-03 15:01:28","2016-04-03 15:34:10",12.9782741,77.6385595,12.98147,77.61921
1874735,655,2591,100,"2016-04-03 15:01:42","2016-04-03 15:30:30",12.92514,77.55054,12.9278,77.5548
1874742,1379,1711,52,"2016-04-03 14:59:38","2016-04-03 15:29:37",12.9215955,77.6203654,12.89836,77.61795
1874744,655,2591,100,"2016-04-03 15:01:59","2016-04-03 15:30:36",12.92514,77.55054,12.9278,77.5548
1874760,928,2433,38,"2016-04-03 15:00:24","2016-04-03 15:14:18",12.9397732,77.6252842,12.94147,77.61781
1874782,928,3515,38,"2016-04-03 15:03:34",NULL,12.9397732,77.6252842,12.94662,77.62294
1874785,655,3298,100,"2016-04-03 15:03:37","2016-04-03 15:31:52",12.92514,77.55054,12.9278,77.5548
1874802,2314,2919,96,"2016-04-03 15:01:55",NULL,12.8881982,77.5976316,12.891726,77.600087
1874807,655,3273,100,"2016-04-03 15:02:03","2016-04-03 16:53:14",12.92514,77.55054,12.9278,77.5548
1874808,2314,2923,96,"2016-04-03 15:04:24","2016-04-03 15:29:08",12.8881982,77.5976316,12.90924,77.57534
1874810,2213,3183,56,"2016-04-03 15:04:32",NULL,12.9059519782,77.5855685771,12.90162,77.582
1874815,2314,2919,96,"2016-04-03 15:02:29","2016-04-03 15:38:14",12.8881982,77.5976316,12.88512,77.62068
1874828,652,1726,56,"2016-04-03 15:05:26","2016-04-03 15:06:10",12.93073,77.58276,12.9246,77.6015
1874840,2314,2923,96,"2016-04-03 15:05:55","2016-04-03 15:29:10",12.8881982,77.5976316,12.891726,77.600087
1874841,2092,2565,42,"2016-04-03 15:03:40","2016-04-03 15:22:00",12.9113679,77.6521828,12.9148,77.6408
1874842,928,2652,38,"2016-04-03 15:05:57","2016-04-03 15:24:44",12.9397732,77.6252842,12.94188,77.62641
1874844,311,2160,41,"2016-04-03 15:03:49","2016-04-03 15:32:54",12.955793,77.64151,12.96402,77.63894
1874845,2014,3559,39,"2016-04-03 15:03:49","2016-04-03 17:49:45",12.97611563,77.6408888,12.96099,77.63873
1874852,2213,2818,56,"2016-04-03 15:06:16","2016-04-03 16:00:38",12.9059519782,77.5855685771,12.88468,77.582
1874853,1316,2783,42,"2016-04-03 15:06:17","2016-04-03 15:47:44",12.9104166,77.6297628,12.9337,77.6622
1874886,2509,3051,96,"2016-04-03 15:05:17","2016-04-03 15:47:19",12.89461766,77.60951649,12.89096,77.60993
1874892,2308,2565,42,"2016-04-03 15:05:31","2016-04-03 15:44:14",12.9074821,77.6491524,12.8987,77.6514
1874900,693,2480,42,"2016-04-03 15:05:48","2016-04-03 15:44:50",12.9126074,77.6504847,12.89,77.64
1874903,928,2217,38,"2016-04-03 15:08:06","2016-04-03 15:21:46",12.9397732,77.6252842,12.92104,77.63357
1874905,1316,962,42,"2016-04-03 15:08:20","2016-04-03 16:04:32",12.9104166,77.6297628,12.9337,77.6622
1874906,343,3105,41,"2016-04-03 15:08:21","2016-04-03 15:31:39",12.959203,77.653895,12.9698,77.6685
1874910,693,990,42,"2016-04-03 15:06:10","2016-04-03 16:04:37",12.9126074,77.6504847,12.92,77.66
1874917,343,3105,41,"2016-04-03 15:08:51","2016-04-03 15:31:45",12.959203,77.653895,12.96997,77.66721
1874921,1972,3105,41,"2016-04-03 15:06:43","2016-04-03 15:15:01",12.9592262,77.6563067,12.9591,77.6579
1874933,2077,3273,100,"2016-04-03 15:09:31","2016-04-03 16:29:13",12.9244899,77.5651683,12.9204,77.5671
1874941,2077,3398,100,"2016-04-03 15:10:00","2016-04-03 16:14:22",12.9244899,77.5651683,12.9204,77.5671
1874952,1972,2084,41,"2016-04-03 15:10:14",NULL,12.9592262,77.6563067,12.9591,77.6579
1874962,2077,3398,100,"2016-04-03 15:10:33",NULL,12.9244899,77.5651683,12.9204,77.5671
1874967,693,962,42,"2016-04-03 15:08:22","2016-04-03 15:24:03",12.9126074,77.6504847,12.91,77.64
1874972,2077,3398,100,"2016-04-03 15:08:40","2016-04-03 16:14:19",12.9244899,77.5651683,12.9204,77.5671
1874976,2445,3672,96,"2016-04-03 15:08:47","2016-04-03 16:03:14",12.8900759,77.5977765,12.86681,77.59203
1874983,2077,3398,100,"2016-04-03 15:11:22","2016-04-03 16:14:18",12.9244899,77.5651683,12.9204,77.5671
1874987,343,3676,41,"2016-04-03 15:11:34","2016-04-04 14:47:47",12.959203,77.653895,12.9614284,77.6462736
1874992,1972,3105,41,"2016-04-03 15:11:45","2016-04-03 15:15:10",12.9592262,77.6563067,12.94758,77.65995
1874995,2077,3398,100,"2016-04-03 15:09:35",NULL,12.9244899,77.5651683,12.9204,77.5671
1874999,2314,2919,96,"2016-04-03 15:12:05",NULL,12.8881982,77.5976316,12.89472,77.60214
1875004,2314,2923,96,"2016-04-03 15:12:18",NULL,12.8881982,77.5976316,12.87594,77.59526
1875027,2077,3273,100,"2016-04-03 15:10:45","2016-04-03 16:29:15",12.9244899,77.5651683,12.9204,77.5671
1875034,1972,3149,41,"2016-04-03 15:13:12","2016-04-03 15:14:12",12.9592262,77.6563067,12.94758,77.65995
1875041,2213,2765,56,"2016-04-03 15:11:01","2016-04-03 16:26:22",12.9059519782,77.5855685771,12.90056,77.58916
1875064,693,962,42,"2016-04-03 15:11:45","2016-04-03 15:32:09",12.9126074,77.6504847,12.91,77.64
1875073,2333,2179,39,"2016-04-03 15:14:20",NULL,12.9782741,77.6385595,12.97189,77.64115
1875074,343,2647,41,"2016-04-03 15:14:24","2016-04-03 16:06:27",12.959203,77.653895,12.9591,77.6579
1875079,928,2433,38,"2016-04-03 15:12:20","2016-04-03 15:38:10",12.9397732,77.6252842,12.92667,77.61853
1875085,343,2647,41,"2016-04-03 15:14:52","2016-04-03 16:06:33",12.959203,77.653895,12.95872,77.65944
1875087,2174,3319,42,"2016-04-03 15:14:54","2016-04-03 16:19:30",12.9122182,77.642148,12.9089,77.6407
1875102,1972,2363,41,"2016-04-03 15:15:24","2016-04-03 15:30:46",12.9592262,77.6563067,12.9591,77.6579
1875103,2316,2606,53,"2016-04-03 15:13:10",NULL,12.9259755833155,77.6753354072571,12.93561,77.70228
1875107,2077,3669,100,"2016-04-03 15:15:37","2016-04-03 15:35:11",12.9244899,77.5651683,12.9204,77.5671
1875109,1379,1984,52,"2016-04-03 15:13:27","2016-04-03 16:00:38",12.9215955,77.6203654,12.91067,77.62354
1875122,2077,3669,100,"2016-04-03 15:16:15","2016-04-03 15:35:17",12.9244899,77.5651683,12.9204,77.5671
1875135,1379,1986,52,"2016-04-03 15:14:23","2016-04-03 16:03:41",12.9215955,77.6203654,12.92532,77.60492
1875140,1972,3349,41,"2016-04-03 15:16:45","2016-04-03 15:35:35",12.9592262,77.6563067,12.94758,77.65995
1875143,311,2160,41,"2016-04-03 15:16:51","2016-04-03 15:32:53",12.955793,77.64151,12.96402,77.63894
1875149,2077,3669,100,"2016-04-03 15:17:03","2016-04-03 15:35:18",12.9244899,77.5651683,12.9204,77.5671
1875152,343,973,41,"2016-04-03 15:17:08","2016-04-03 15:47:06",12.959203,77.653895,12.9614284,77.6462736
1875158,1458,2478,74,"2016-04-03 15:15:09",NULL,12.9558901,77.7083171,12.9512,77.69977
1875162,343,973,41,"2016-04-03 15:15:20","2016-04-03 15:47:07",12.959203,77.653895,12.9614284,77.6462736
1875166,2077,3669,100,"2016-04-03 15:15:45","2016-04-03 15:35:03",12.9244899,77.5651683,12.9204,77.5671
1875167,1972,2363,41,"2016-04-03 15:18:02","2016-04-03 15:30:48",12.9592262,77.6563067,12.9538312,77.6583346
1875174,1458,2478,74,"2016-04-03 15:15:56",NULL,12.9558901,77.7083171,12.95956,77.70085
1875186,2077,3669,100,"2016-04-03 15:18:42","2016-04-03 15:35:08",12.9244899,77.5651683,12.9204,77.5671
1875187,2461,3184,96,"2016-04-03 15:18:44",NULL,12.8893659,77.5975252,12.8928,77.5989
1875197,2077,3669,100,"2016-04-03 15:19:04","2016-04-03 15:34:57",12.9244899,77.5651683,12.9204,77.5671
1875199,311,2160,41,"2016-04-03 15:16:55","2016-04-03 15:32:52",12.955793,77.64151,12.96402,77.63894
1875209,1316,2480,42,"2016-04-03 15:19:26","2016-04-03 15:51:42",12.9104166,77.6297628,12.9089,77.6407
1875211,928,789,38,"2016-04-03 15:19:36","2016-04-03 15:40:23",12.9397732,77.6252842,12.93317,77.62794
1875213,2605,3172,91,"2016-04-03 15:19:41","2016-04-03 15:59:37",12.987014,77.736225,12.99411,77.72876
1875219,1380,1977,39,"2016-04-03 15:19:53","2016-04-03 15:52:45",12.9782741,77.6385595,12.9657,77.657
1875231,1380,3674,39,"2016-04-03 15:20:40","2016-04-03 15:23:16",12.9782741,77.6385595,12.96099,77.63873
1875232,2077,3669,100,"2016-04-03 15:20:42","2016-04-03 15:34:55",12.9244899,77.5651683,12.9204,77.5671
1875243,1380,3674,39,"2016-04-03 15:21:08","2016-04-03 15:23:36",12.9782741,77.6385595,12.97189,77.64115
1875250,2077,3521,100,"2016-04-03 15:19:07","2016-04-03 15:33:30",12.9244899,77.5651683,12.9278,77.5548
1875255,1380,1977,39,"2016-04-03 15:21:36","2016-04-03 15:52:49",12.9782741,77.6385595,12.97189,77.64115
1875259,652,1278,56,"2016-04-03 15:21:45",NULL,12.93073,77.58276,12.9373,77.59264
1875266,652,1278,56,"2016-04-03 15:22:14",NULL,12.93073,77.58276,12.92745,77.5906
1875267,1380,1977,39,"2016-04-03 15:19:58","2016-04-03 16:12:40",12.9782741,77.6385595,12.9811,77.6487
1875292,1380,772,39,"2016-04-03 15:23:19",NULL,12.9782741,77.6385595,12.9811,77.6487
1875321,2509,3051,96,"2016-04-03 15:24:08","2016-04-03 15:55:44",12.89461766,77.60951649,12.89096,77.60993
1875324,1316,2480,42,"2016-04-03 15:22:01","2016-04-03 16:13:48",12.9104166,77.6297628,12.89836,77.61795
1875335,2208,2490,52,"2016-04-03 15:24:37",NULL,12.9126368,77.6090289,12.9151,77.6128
1875340,2213,3426,56,"2016-04-03 15:24:42","2016-04-03 16:00:26",12.9059519782,77.5855685771,12.90162,77.582
1875359,652,1278,56,"2016-04-03 15:25:14",NULL,12.93073,77.58276,12.92745,77.5906
1875363,1458,2898,74,"2016-04-03 15:25:22","2016-04-03 16:23:08",12.9558901,77.7083171,12.9512,77.69977
1875374,652,1278,56,"2016-04-03 15:23:32",NULL,12.93073,77.58276,12.92825,77.5777
1875375,1380,2927,39,"2016-04-03 15:25:49",NULL,12.9782741,77.6385595,12.97189,77.64115
1875377,2213,3425,56,"2016-04-03 15:25:56","2016-04-03 15:59:39",12.9059519782,77.5855685771,12.90162,77.582
1875389,1458,2898,74,"2016-04-03 15:26:09","2016-04-03 16:23:10",12.9558901,77.7083171,12.9512,77.69977
1875402,1458,2898,74,"2016-04-03 15:26:47","2016-04-03 16:51:37",12.9558901,77.7083171,12.9512,77.69977
1875412,1380,2927,39,"2016-04-03 15:27:12","2016-04-03 17:28:59",12.9782741,77.6385595,12.97189,77.64115
1875414,2287,2978,91,"2016-04-03 15:25:02",NULL,12.9658318,77.7166191,12.9616,77.7168
1875417,1458,3382,74,"2016-04-03 15:27:21","2016-04-04 01:26:05",12.9558901,77.7083171,12.9512,77.69977
1875418,343,2120,41,"2016-04-03 15:27:24","2016-04-03 16:36:36",12.959203,77.653895,12.9695,77.67222
1875419,2146,2755,52,"2016-04-03 15:27:26","2016-04-03 15:29:06",12.9148127,77.607864,12.8928,77.5989
1875424,343,2120,41,"2016-04-03 15:27:44","2016-04-03 15:33:54",12.959203,77.653895,12.9657,77.657
1875432,1458,3382,74,"2016-04-03 15:25:44","2016-04-04 01:26:06",12.9558901,77.7083171,12.9512,77.69977
1875438,2014,3559,39,"2016-04-03 15:28:08","2016-04-03 17:49:50",12.97611563,77.6408888,12.9587,77.64913
1875444,2146,2755,52,"2016-04-03 15:28:21",NULL,12.9148127,77.607864,12.88479,77.61706
1875447,693,2126,42,"2016-04-03 15:26:13","2016-04-03 15:43:38",12.9126074,77.6504847,12.91,77.64
1875452,1458,2486,74,"2016-04-03 15:28:41","2016-04-03 15:51:43",12.9558901,77.7083171,12.9589602,77.5846652
1875464,1458,2486,74,"2016-04-03 15:27:07","2016-04-03 15:51:44",12.9558901,77.7083171,12.9512,77.69977
1875466,2146,2755,52,"2016-04-03 15:27:13",NULL,12.9148127,77.607864,12.891726,77.600087
1875468,2611,1282,56,"2016-04-03 15:29:33","2016-04-03 16:03:05",12.912028,77.586426,12.92315,77.58916
1875475,693,775,42,"2016-04-03 15:27:31","2016-04-03 15:32:19",12.9126074,77.6504847,12.92,77.66
1875483,2326,1050,52,"2016-04-03 15:30:08",NULL,12.9179907,77.6128723,12.9121,77.6443
1875484,2146,2755,52,"2016-04-03 15:30:14",NULL,12.9148127,77.607864,12.89041,77.59809
1875492,2174,2475,42,"2016-04-03 15:30:36","2016-04-03 16:45:17",12.9122182,77.642148,12.89836,77.61795
1875497,693,2126,42,"2016-04-03 15:30:55","2016-04-03 15:50:43",12.9126074,77.6504847,12.91,77.64
1875499,2146,2755,52,"2016-04-03 15:28:41",NULL,12.9148127,77.607864,12.91757,77.60811
1875503,310,2516,39,"2016-04-03 15:28:46",NULL,12.976993,77.6407623,12.97053,77.62816
1875516,310,2516,39,"2016-04-03 15:29:10",NULL,12.976993,77.6407623,12.97189,77.64115
1875524,310,788,39,"2016-04-03 15:29:34","2016-04-03 15:59:11",12.976993,77.6407623,12.9811,77.6487
1875534,1968,2260,56,"2016-04-03 15:29:54","2016-04-03 16:39:13",12.9264852,77.58624,12.93923,77.58897
1875536,311,2160,41,"2016-04-03 15:32:15","2016-04-03 16:01:37",12.955793,77.64151,12.96099,77.63873
1875537,343,3633,41,"2016-04-03 15:32:19","2016-04-03 15:48:12",12.959203,77.653895,12.94758,77.65995
1875538,2146,2755,52,"2016-04-03 15:32:24",NULL,12.9148127,77.607864,12.9151,77.6128
1875546,311,2160,41,"2016-04-03 15:32:40","2016-04-03 16:01:39",12.955793,77.64151,12.96402,77.63894
1875550,2326,1050,52,"2016-04-03 15:30:27",NULL,12.9179907,77.6128723,12.89836,77.61795
1875556,2614,2359,52,"2016-04-03 15:33:02","2016-04-03 16:01:10",12.899621963501,77.5948638916016,12.9151,77.6128
1875560,655,3298,100,"2016-04-03 15:33:12","2016-04-03 15:38:38",12.92514,77.55054,12.9278,77.5548
1875561,693,775,42,"2016-04-03 15:31:04","2016-04-03 16:45:50",12.9126074,77.6504847,12.92,77.64
1875564,655,1985,100,"2016-04-03 15:31:15",NULL,12.92514,77.55054,12.9278,77.5548
1875566,652,945,56,"2016-04-03 15:31:17",NULL,12.93073,77.58276,12.92825,77.5777
1875572,655,2431,100,"2016-04-03 15:31:36",NULL,12.92514,77.55054,12.9278,77.5548
1875580,652,945,56,"2016-04-03 15:34:11",NULL,12.93073,77.58276,12.92745,77.5906
1875582,655,3525,100,"2016-04-03 15:32:00","2016-04-03 15:36:53",12.92514,77.55054,12.9278,77.5548
1875594,310,2582,39,"2016-04-03 15:34:48",NULL,12.976993,77.6407623,12.97189,77.64115
1875602,693,992,42,"2016-04-03 15:35:11",NULL,12.9126074,77.6504847,12.89,77.65
1875612,2146,2755,52,"2016-04-03 15:33:23",NULL,12.9148127,77.607864,12.88479,77.61706
1875650,693,992,42,"2016-04-03 15:37:06",NULL,12.9126074,77.6504847,12.91,77.65
1875655,2146,2755,52,"2016-04-03 15:37:23",NULL,12.9148127,77.607864,12.87087,77.61781
1875670,655,3525,100,"2016-04-03 15:37:54",NULL,12.92514,77.55054,12.9278,77.5548
1875684,655,2591,100,"2016-04-03 15:38:14","2016-04-03 15:39:54",12.92514,77.55054,12.9278,77.5548
1875691,655,2591,100,"2016-04-03 15:38:29","2016-04-03 15:40:38",12.92514,77.55054,12.9278,77.5548
1875694,928,2824,38,"2016-04-03 15:36:18","2016-04-03 16:11:32",12.9397732,77.6252842,12.9429,77.6132
1875698,1379,1986,52,"2016-04-03 15:36:23","2016-04-03 16:07:47",12.9215955,77.6203654,12.92532,77.60492
1875704,2287,3368,91,"2016-04-03 15:38:52","2016-04-03 15:46:29",12.9658318,77.7166191,12.96294,77.7123
1875710,655,1985,100,"2016-04-03 15:39:03",NULL,12.92514,77.55054,12.9278,77.5548
1875717,2326,2282,52,"2016-04-03 15:37:01",NULL,12.9179907,77.6128723,12.90017,77.60079
1875718,655,1985,100,"2016-04-03 15:39:18",NULL,12.92514,77.55054,12.9278,77.5548
1875720,343,3676,41,"2016-04-03 15:39:26","2016-04-04 14:47:44",12.959203,77.653895,12.97555,77.66578
1875722,693,2565,42,"2016-04-03 15:37:19","2016-04-03 16:03:08",12.9126074,77.6504847,12.91,77.64
1875734,343,3676,41,"2016-04-03 15:37:35","2016-04-04 14:47:43",12.959203,77.653895,12.97555,77.66578
1875738,2314,2919,96,"2016-04-03 15:37:41","2016-04-03 16:06:55",12.8881982,77.5976316,12.89612595,77.59854703
1875741,2314,2923,96,"2016-04-03 15:37:50","2016-04-03 16:01:08",12.8881982,77.5976316,12.88847,77.59735
1875760,310,788,39,"2016-04-03 15:38:25",NULL,12.976993,77.6407623,12.97189,77.64115
1875765,2092,2565,42,"2016-04-03 15:40:50","2016-04-03 16:19:16",12.9113679,77.6521828,12.8987,77.6514
1875792,310,2583,39,"2016-04-03 15:41:54","2016-04-03 17:07:01",12.976993,77.6407623,12.9811,77.6487
1875795,2308,2258,42,"2016-04-03 15:39:50","2016-04-03 16:06:19",12.9074821,77.6491524,12.9066,77.6463
1875797,693,2258,42,"2016-04-03 15:42:10","2016-04-03 16:35:35",12.9126074,77.6504847,12.92,77.64
1875805,310,2583,39,"2016-04-03 15:42:31","2016-04-03 17:08:14",12.976993,77.6407623,12.97189,77.64115
1875810,2213,3426,56,"2016-04-03 15:40:29","2016-04-03 16:38:50",12.9059519782,77.5855685771,12.88468,77.582
1875856,2093,2472,42,"2016-04-03 15:44:42","2016-04-03 16:17:54",12.9083403,77.6514987,12.9589602,77.5846652
1875864,693,2258,42,"2016-04-03 15:45:04","2016-04-03 16:12:06",12.9126074,77.6504847,12.91,77.65
1875875,2111,2783,42,"2016-04-03 15:45:22","2016-04-03 16:23:06",12.910905,77.6325176,12.9089,77.6407
1875894,2614,2359,52,"2016-04-03 15:43:40","2016-04-03 16:12:00",12.899621963501,77.5948638916016,12.9151,77.6128
1875898,311,2160,41,"2016-04-03 15:43:52","2016-04-03 16:08:08",12.955793,77.64151,12.96099,77.63873
1875908,2461,3184,96,"2016-04-03 15:46:37","2016-04-03 16:18:49",12.8893659,77.5975252,12.8928,77.5989
1875913,2174,2475,42,"2016-04-03 15:46:51","2016-04-03 16:17:57",12.9122182,77.642148,12.9148,77.6408
1875918,929,2131,38,"2016-04-03 15:47:08","2016-04-03 16:18:22",12.9346098,77.6112879,12.9423,77.59738
1875923,343,2647,41,"2016-04-03 15:47:23","2016-04-03 16:13:13",12.959203,77.653895,12.94758,77.65995
1875938,343,2647,41,"2016-04-03 15:45:36","2016-04-03 16:13:09",12.959203,77.653895,12.94758,77.65995
1875953,2326,2282,52,"2016-04-03 15:48:38",NULL,12.9179907,77.6128723,12.9087,77.604
1875956,1379,1711,52,"2016-04-03 15:48:42","2016-04-03 16:20:40",12.9215955,77.6203654,12.89836,77.61795
1875964,2213,3425,56,"2016-04-03 15:46:50",NULL,12.9059519782,77.5855685771,12.88468,77.582
1875967,343,3633,41,"2016-04-03 15:49:22","2016-04-03 16:05:23",12.959203,77.653895,12.94758,77.65995
1875979,343,3633,41,"2016-04-03 15:49:48","2016-04-03 16:29:35",12.959203,77.653895,12.95872,77.65944
1875984,1379,1984,52,"2016-04-03 15:47:40",NULL,12.9215955,77.6203654,12.9151,77.6128
1876037,928,789,38,"2016-04-03 15:49:58","2016-04-03 16:09:58",12.9397732,77.6252842,12.92104,77.63357
1876049,2213,3183,56,"2016-04-03 15:50:13","2016-04-03 15:58:01",12.9059519782,77.5855685771,12.90688,77.599504
1876062,2314,2919,96,"2016-04-03 15:50:57","2016-04-03 16:20:37",12.8881982,77.5976316,12.8928,77.5989
1876071,2313,2818,56,"2016-04-03 15:53:34",NULL,12.9062901,77.5930025,12.90162,77.582
1876083,2077,2343,100,"2016-04-03 15:51:45","2016-04-03 16:00:08",12.9244899,77.5651683,12.9204,77.5671
1876087,929,2131,38,"2016-04-03 15:54:16","2016-04-03 16:32:07",12.9346098,77.6112879,12.9429,77.6132
1876088,2243,3615,96,"2016-04-03 15:52:02",NULL,12.8904418,77.5980522,12.88512,77.62068
1876123,2077,2343,100,"2016-04-03 15:53:05","2016-04-03 16:00:10",12.9244899,77.5651683,12.9204,77.5671
1876125,343,973,41,"2016-04-03 15:53:06","2016-04-03 16:45:45",12.959203,77.653895,12.94758,77.65995
1876136,343,973,41,"2016-04-03 15:55:52","2016-04-03 16:45:47",12.959203,77.653895,12.94758,77.65995
1876138,2146,2755,52,"2016-04-03 15:53:39",NULL,12.9148127,77.607864,12.920852,77.57285
1876154,343,973,41,"2016-04-03 15:54:03","2016-04-03 16:45:55",12.959203,77.653895,12.94758,77.65995
1876173,1972,973,41,"2016-04-03 15:56:57","2016-04-03 15:57:37",12.9592262,77.6563067,12.9591,77.6579
1876185,2014,2179,39,"2016-04-03 15:57:28","2016-04-03 17:05:08",12.97611563,77.6408888,12.97189,77.64115
1876203,1991,1267,52,"2016-04-03 15:56:02",NULL,12.9167593,77.5926123,12.91049,77.58572
1876232,2092,963,42,"2016-04-03 16:00:02","2016-04-03 16:23:34",12.9113679,77.6521828,12.9121,77.6443
1876238,2326,2430,52,"2016-04-03 15:58:08","2016-04-03 16:55:14",12.9179907,77.6128723,12.91067,77.62354
1876241,2509,3051,96,"2016-04-03 15:58:14","2016-04-03 16:29:13",12.89461766,77.60951649,12.89096,77.60993
1876260,2326,2430,52,"2016-04-03 15:59:17",NULL,12.9179907,77.6128723,12.9121,77.6443
1876265,2213,3425,56,"2016-04-03 15:59:29",NULL,12.9059519782,77.5855685771,12.88468,77.582
1876267,652,1726,56,"2016-04-03 16:01:45","2016-04-03 16:02:51",12.93073,77.58276,12.93295,77.58387
1876278,652,1726,56,"2016-04-03 16:02:15","2016-04-03 16:03:56",12.93073,77.58276,12.93982,77.58343
1876288,652,1726,56,"2016-04-03 16:02:41","2016-04-03 16:04:01",12.93073,77.58276,12.93295,77.58387
1876292,2077,2343,100,"2016-04-03 16:00:44","2016-04-03 16:16:55",12.9244899,77.5651683,12.9204,77.5671
1876294,693,992,42,"2016-04-03 16:03:05","2016-04-03 16:52:49",12.9126074,77.6504847,12.92,77.67
1876300,2213,2765,56,"2016-04-03 16:01:03","2016-04-03 16:26:54",12.9059519782,77.5855685771,12.90056,77.58916
1876304,310,2516,39,"2016-04-03 16:03:38",NULL,12.976993,77.6407623,12.96887,77.64431
1876319,2077,2343,100,"2016-04-03 16:01:44","2016-04-03 16:16:43",12.9244899,77.5651683,12.9278,77.5548
